code,fiscal_year,revenue,cogs,assets
008600,2024,217377268077.0,193443618745.0,294579163963.0
008600,2025,188323233506.0,174504018134.0,248079552445.0
008700,2015,155608324643.0,136650897409.0,167181556138.0
008700,2016,167580069338.0,140832523632.0,160088981818.0
008700,2017,176293774093.0,150864899795.0,139789131239.0
008700,2018,192311895300.0,180670894286.0,139496188622.0
008700,2019,208701337.0,187648575.0,126550886.0
008700,2020,224352656.0,198880221.0,177178532.0
008700,2021,314437329.0,279190299.0,229403319.0
008700,2022,371831316.0,334630354.0,213647673.0
008700,2023,255594471.0,228886647.0,164226601.0
008700,2024,189473465.0,164406500.0,148788013.0
008700,2025,151351168.0,130243307.0,144149370.0
008730,2015,436228668481.0,375014541190.0,515207691713.0
008730,2016,443482415574.0,380161153182.0,526762593077.0
008730,2017,492204661036.0,414840868921.0,577661653550.0
008730,2018,489770531952.0,433385731007.0,614211350096.0
008730,2019,506617380665.0,439925175259.0,606491433930.0
008730,2020,520654569706.0,450512881332.0,613344958708.0
008730,2021,538734197699.0,485614294731.0,666716497526.0
008730,2022,508944089593.0,468918717600.0,653136152620.0
008730,2023,414490610375.0,395109837016.0,678951066652.0
008730,2024,457078095305.0,432799373085.0,655469570993.0
008730,2025,485382903935.0,434737876753.0,687562082962.0
008800,2015,41369629877.0,35180366459.0,77797542882.0
008800,2016,27950371558.0,25526527354.0,49125869253.0
008800,2017,15317216338.0,16638611988.0,46291545098.0
008800,2018,8673759262.0,16982024488.0,106133878069.0
008800,2019,7686833425.0,6925903512.0,44161246328.0
008800,2020,8087513636.0,6349393308.0,31997622329.0
008800,2021,9988122777.0,8075482642.0,25151465891.0
008800,2022,10793362681.0,8830878112.0,24831117987.0
008800,2023,7412612187.0,5990710861.0,20643917641.0
008800,2024,7300425499.0,5549723555.0,19060421472.0
008800,2025,367236264.0,99183588.0,13915397193.0
008830,2015,114853907489.0,108048689238.0,166562280308.0
008830,2016,92871383941.0,90031524593.0,164578540752.0
008830,2017,113492983351.0,105187487157.0,183471564648.0
008830,2018,131996657510.0,122810780749.0,172786966675.0
008830,2019,143079331522.0,133621085429.0,182832448938.0
008830,2020,156400903600.0,143781327623.0,193003849629.0
008830,2021,202911642071.0,186477450285.0,215060387888.0
008830,2022,242097571788.0,224330457301.0,245872213648.0
008830,2023,281237511057.0,261746445936.0,246206963409.0
008830,2024,257057008425.0,239805023419.0,249413481258.0
008830,2025,220939401126.0,208744055059.0,269547086319.0
008870,2015,189495055962.0,145599763957.0,231838030953.0
008870,2016,200543666584.0,154437740504.0,250604972013.0
008870,2017,185531451959.0,142510119975.0,247008400603.0
008870,2018,196995588750.0,153041065132.0,252892158482.0
008870,2019,201404467525.0,157515543413.0,260180107120.0
008870,2020,219258395356.0,176401174451.0,333972461086.0
008870,2021,228581174447.0,185852942337.0,337872961433.0
008870,2022,234952392835.0,205790033778.0,307313894364.0
008870,2023,250958272033.0,215137638700.0,296341107251.0
008870,2024,259456804269.0,215520456260.0,282769620563.0
008870,2025,252403803067.0,217188968065.0,298199879897.0
0088M0,2025,7377640926.0,2332229416.0,13959558283.0
008900,2015,53824700704.0,47446375123.0,69369154701.0
008930,2016,665284666051.0,580133110173.0,969248669297.0
008970,2015,171320554068.0,152196711235.0,177487701943.0
008970,2016,129306246588.0,127100720934.0,159775024974.0
008970,2017,147138452267.0,141528433744.0,150390663097.0
008970,2018,161996515290.0,153821700116.0,163635516093.0
008970,2019,163430407587.0,145897274750.0,164192039257.0
008970,2020,173822459249.0,146719437622.0,153374076509.0
008970,2021,182021205252.0,170383610539.0,185998127837.0
008970,2022,266171679290.0,238923433961.0,182494060839.0
008970,2023,278300201937.0,261200377019.0,208762933559.0
008970,2024,250297485190.0,228723181557.0,192335715993.0
008970,2025,234784294346.0,220900544825.0,239457342235.0
009070,2015,357046890073.0,302275612076.0,363554473900.0
009070,2016,349784212740.0,294378074731.0,342137466698.0
009070,2017,364550702040.0,312889547566.0,370846592266.0
009070,2018,400441294140.0,344972362555.0,376041365813.0
009070,2019,446166405761.0,381568530565.0,424339573527.0
009070,2020,488733779599.0,420119258480.0,441446350623.0
009070,2021,694737899435.0,611444744882.0,532345388768.0
009070,2022,920408668737.0,819928402258.0,630078626843.0
009070,2023,823125429680.0,721900686217.0,662097622202.0
009070,2024,882147692479.0,776222736476.0,762617949986.0
009070,2025,986704713638.0,874063765742.0,791695946689.0
009140,2015,28337543303.0,21126496473.0,64239944387.0
009140,2016,26574421874.0,20770152644.0,64297759365.0
009140,2017,22018251545.0,17822802915.0,59851412155.0
009140,2018,18467479021.0,15717987813.0,57418577876.0
009140,2019,13310900398.0,10757011953.0,56871283730.0
009140,2020,20795738469.0,15909585348.0,57835598428.0
009140,2021,27390668647.0,20633854846.0,65884752780.0
009140,2022,20057915796.0,14799264963.0,68385030301.0
009140,2023,21136261743.0,15097101900.0,75127255780.0
009140,2024,22942422096.0,17113716994.0,80869826412.0
009140,2025,36073854759.0,26237385901.0,87287055386.0
009150,2015,6176258143768.0,4864706500318.0,7269452863202.0
009150,2016,6033040463975.0,5006276573992.0,7662629259862.0
009150,2017,6838474133399.0,5430059519148.0,7767403543048.0
009150,2018,8193023252994.0,5805531038267.0,8644914205829.0
009150,2019,8040817645787.0,5989994608971.0,8674248229943.0
009150,2020,8208738308011.0,6268998200490.0,9225498476076.0
009150,2021,9675036127726.0,7127098008982.0,9941374038447.0
009150,2022,9424551868027.0,7161405783757.0,10997170898641.0
009150,2023,8909448483915.0,7188574154996.0,11657871601848.0
009150,2024,10294102976435.0,8334880175421.0,12792402920884.0
009150,2025,11314459238100.0,9037090943877.0,14595895255468.0
009160,2015,269528038069.0,221412941802.0,422833444567.0
009160,2016,267074156243.0,217713887822.0,417865468143.0
009160,2017,230634812062.0,193009825237.0,381158251375.0
009160,2018,306150808985.0,271995016888.0,681750819286.0
009160,2019,430085162178.0,385305110997.0,679145849664.0
009160,2020,365863303046.0,328185406988.0,737277692318.0
009160,2021,613012779571.0,453576258883.0,903229593071.0
009160,2022,672228713099.0,496587578452.0,965098438859.0
009160,2023,609449638180.0,547036695984.0,1057913469539.0
009160,2024,785061758000.0,709617282000.0,1079604688000.0
009160,2025,1179040874617.0,1054318037966.0,1333843317612.0
009180,2015,374865356828.0,355270617268.0,90195689161.0
009180,2016,384707101174.0,360147109411.0,97883701319.0
009180,2017,355266668669.0,333317089872.0,91872344375.0
009180,2018,434161852578.0,405909460468.0,126782731689.0
009180,2019,460730203265.0,422952738580.0,166754678756.0
009180,2020,509613333363.0,467261760947.0,195971591246.0
009180,2021,747044113682.0,682909223931.0,266627757518.0
009180,2022,1015371889567.0,936691358924.0,274496248985.0
009180,2023,726536824302.0,658411357180.0,245120386642.0
009180,2024,687030962683.0,631487266531.0,267994725160.0
009180,2025,674562421919.0,613710298487.0,261761294406.0
009190,2015,121554021245.0,121914803134.0,98535737975.0
009190,2016,146247516956.0,129695740387.0,100099258530.0
009190,2017,172877204515.0,152880460749.0,95910307978.0
009190,2018,165044205910.0,154126776155.0,92308411313.0
009190,2019,151597696430.0,144129270606.0,90520352112.0
009190,2020,140495483894.0,134252781159.0,116257053201.0
009190,2021,203423901636.0,181231875830.0,157542366949.0
009190,2022,254967649297.0,229128528057.0,400877091044.0
009190,2023,200969628514.0,194321717994.0,151056760486.0
009190,2024,215563338886.0,203916108625.0,140278881981.0
009190,2025,223485344976.0,206673106174.0,144440083514.0
009200,2015,1156771666829.0,959156066923.0,2170261009182.0
009200,2016,1131454263835.0,985553281326.0,1904532337833.0
009200,2017,1034625039480.0,856870814962.0,1915712277990.0
009200,2018,1109066893862.0,903107148467.0,2014259668044.0
009200,2019,1123726499677.0,969432964694.0,2158547899783.0
009200,2020,949654848093.0,837819858108.0,2194982287950.0
009200,2021,1055273254820.0,925252872083.0,2284417094845.0
009200,2022,1399139266935.0,1188662471647.0,2429133745988.0
009200,2023,1321885020099.0,1152645838072.0,2392625541633.0
009200,2024,1384380090169.0,1181471785538.0,2482701674586.0
009200,2025,1264911879644.0,1150627373675.0,2575053587435.0
009240,2015,1710544310317.0,1185074214442.0,768849169509.0
009240,2016,1934547148891.0,1335770026774.0,899418180661.0
009240,2017,2062514511785.0,1464195301907.0,975706062946.0
009240,2018,1928463279284.0,1416652352065.0,940149891828.0
009240,2019,1698372284996.0,1224850418790.0,1202637976603.0
009240,2020,2067468662697.0,1525159297360.0,1229509761188.0
009240,2021,2231220949302.0,1645142116254.0,1246352553431.0
009240,2022,2000906065724.0,1561690219991.0,1099679540571.0
009240,2023,1966947033819.0,1534585458777.0,1051517418790.0
009240,2024,1908390760197.0,1464559401824.0,1067251785665.0
009240,2025,1744538347428.0,1312318424360.0,992956864953.0
009270,2015,639432773763.0,430001961961.0,431379115547.0
009270,2016,640056399801.0,435915842210.0,432327923183.0
009270,2017,639930979978.0,448399927660.0,421611580474.0
009270,2018,621490809812.0,449617709254.0,412251485080.0
009270,2019,674868343977.0,498757092607.0,403441080339.0
009270,2020,694296869487.0,545367955524.0,405804841335.0
009270,2021,879417586200.0,681922581499.0,503617026076.0
009270,2022,995439504318.0,754483793259.0,510124893723.0
009270,2023,834478141461.0,609111915487.0,545009762942.0
009270,2024,939536833803.0,699569266302.0,628902089244.0
009270,2025,1092254154426.0,842939075561.0,642566644960.0
009290,2015,955453631838.0,722809973355.0,663786480731.0
009290,2016,1056428809485.0,808717549835.0,679780115106.0
009290,2017,1141565921007.0,894456613233.0,722699737573.0
009290,2018,1180219946714.0,938626057307.0,732056804258.0
009290,2019,1238254695797.0,979586865108.0,792776012791.0
009290,2020,1243769596221.0,986061060462.0,830643378837.0
009290,2021,1338181554321.0,1063928866106.0,883845298043.0
009290,2022,1431545255139.0,1149497528526.0,932023758862.0
009290,2023,1514454148123.0,1214626790010.0,1078065491869.0
009290,2024,1640718849226.0,1341421147561.0,1170275148654.0
009290,2025,1659512457700.0,1358330490780.0,1320329495616.0
009300,2015,59658043676.0,23147872118.0,152906975021.0
009300,2016,65875509907.0,25384411254.0,162273731918.0
009300,2017,61792316813.0,23515570110.0,167966454244.0
009300,2018,66947399195.0,26129447055.0,173685655991.0
009300,2019,71560150104.0,27875565439.0,190780877986.0
009300,2020,53652808949.0,21283178038.0,182106237487.0
009300,2021,54666374874.0,22008555726.0,189171570690.0
009300,2022,81699539725.0,31536919806.0,203197944143.0
009300,2023,97211286212.0,35587254056.0,231307913073.0
009300,2024,95580725368.0,34752253660.0,248733842277.0
009300,2025,77799035965.0,31440815056.0,247044687258.0
009310,2015,196878931202.0,144176237018.0,643323601627.0
009310,2016,184833038058.0,119607766734.0,687008364466.0
009310,2017,276337276396.0,201798336551.0,746877917533.0
009310,2018,221539927491.0,157555153799.0,769729387371.0
009310,2019,112514202149.0,84900291339.0,715417745486.0
009310,2020,168672528847.0,123404627133.0,750575298187.0
009310,2021,150562978171.0,108656199100.0,699101612738.0
009310,2022,170586353989.0,128257285788.0,739665588573.0
009310,2023,76255465576.0,77129124394.0,678200011160.0
009310,2024,64895892513.0,77070079956.0,664305023249.0
009310,2025,59844031140.0,48066675353.0,837277101629.0
009320,2015,48539619509.0,39337787679.0,63868170440.0
009320,2016,53567978095.0,43464059475.0,66674665106.0
009320,2017,58020484352.0,46234559765.0,67657879262.0
009320,2018,62630105518.0,51645868149.0,70820673873.0
009320,2019,53430108688.0,45573070141.0,77481781151.0
009320,2020,75948847242.0,67877230579.0,91992449685.0
009320,2021,99183663204.0,86152275461.0,94393900185.0
009320,2022,100501934262.0,92568808841.0,91241229943.0
009320,2023,113444154855.0,98294983891.0,94593219371.0
009320,2024,143497309408.0,121518435194.0,102542697306.0
009320,2025,151831619994.0,127264345778.0,109515360357.0
009410,2015,1883518737127.0,1669407029652.0,3011325835538.0
009410,2016,2059304924230.0,1791440881725.0,3489336274112.0
009410,2017,3266415745944.0,2733807581610.0,4752049445881.0
009410,2018,3850546030313.0,3176304932770.0,4958571817459.0
009410,2019,3924370755051.0,3264730325878.0,5916135643476.0
009410,2020,2281511661052.0,1860422953162.0,3798270930253.0
009410,2021,2751710633294.0,2386845540632.0,3734783195004.0
009410,2022,2605096732189.0,2346646110459.0,4323308266498.0
009410,2023,3352921775830.0,3088392003421.0,4640488559862.0
009410,2024,2686174110954.0,2501622024561.0,4323923757006.0
009410,2025,2174483568714.0,1985463163912.0,4127053459058.0
009420,2015,80022559942.0,43122295658.0,117125562001.0
009420,2016,82881524071.0,44379161087.0,124730823162.0
009420,2017,84230756083.0,41552077430.0,168695546893.0
009420,2018,91839350940.0,42813724414.0,162304333363.0
009420,2019,108452042397.0,45671624980.0,191383402868.0
009420,2020,88602270090.0,37951231683.0,220132430899.0
009420,2021,101594443691.0,41261830704.0,198477805328.0
009420,2022,109995418981.0,48024128716.0,213451232698.0
009420,2023,134909837622.0,59737569375.0,239746992700.0
009420,2024,138943698757.0,65637316774.0,212880605189.0
009420,2025,155184524107.0,74326624030.0,225224012033.0
009440,2015,377659976421.0,361538446867.0,450314764450.0
009440,2016,391371451730.0,365499473346.0,462751007769.0
009440,2017,352407286959.0,282960936629.0,519933654724.0
009440,2018,534720764469.0,422286848182.0,670840466899.0
009440,2019,698943263197.0,558917571090.0,816143779044.0
009440,2020,680448181836.0,617194607007.0,758995612887.0
009440,2021,750828321850.0,623705607904.0,906605618427.0
009440,2022,711208261184.0,622026575519.0,792860678470.0
009440,2023,698466593657.0,655174498525.0,916578395937.0
009440,2024,421050049185.0,423909238374.0,289342395414.0
009440,2025,85959945472.0,68395439573.0,172280442883.0
009450,2015,512031119598.0,352051188652.0,402084368451.0
009450,2016,583252904474.0,382333050968.0,429754701568.0
009450,2017,684660957517.0,446078996352.0,503697209795.0
009450,2018,726741615298.0,487844378376.0,583595818485.0
009450,2019,774290704230.0,509635845437.0,609808342818.0
009450,2020,873409018805.0,543041981643.0,734688738144.0
009450,2021,1102947009588.0,683829267232.0,933884528777.0
009450,2022,1160860788602.0,692952938385.0,1018019428372.0
009450,2023,1204312871752.0,690334353034.0,1060557971487.0
009450,2024,1353879442184.0,743320161449.0,1358870104798.0
009450,2025,1502239729157.0,863742901395.0,1522167095867.0
009460,2015,176897273594.0,147569203047.0,144766140484.0
009460,2016,194532815914.0,158929444970.0,152620392348.0
009460,2017,200923605560.0,163849799533.0,150932867602.0
009460,2018,200018843787.0,168791696623.0,154683755821.0
009460,2019,181407722252.0,154395151246.0,171963791952.0
009460,2020,171478302287.0,135693428133.0,181081553603.0
009460,2021,182209638870.0,143188573272.0,248597574228.0
009460,2022,214923504794.0,188535179376.0,283062451163.0
009460,2023,276033575626.0,260224602076.0,288895489417.0
009460,2024,294257732833.0,265963228294.0,287559143129.0
009460,2025,266951905121.0,247902056983.0,287460858999.0
009470,2015,171306516771.0,155006958111.0,128264277775.0
009470,2016,199587558424.0,174225667539.0,129464173790.0
009470,2017,207039767788.0,173818348366.0,134101754228.0
009470,2018,204664225289.0,175610965023.0,128156723005.0
009470,2019,195087850963.0,167009265856.0,125230245157.0
009470,2020,199302909242.0,171511086308.0,137039897477.0
009470,2021,247098495129.0,200076437039.0,158640155782.0
009470,2022,239112733902.0,199253825387.0,139115269782.0
009470,2023,202450938538.0,170024174703.0,139238488628.0
009470,2024,233116164397.0,182474056537.0,173158472097.0
009470,2025,230067797956.0,186911290988.0,180647655408.0
009520,2015,366540217138.0,337107256210.0,204043363004.0
009520,2016,266528977228.0,239037654794.0,161516564806.0
009520,2017,257832361349.0,232634939914.0,142854177948.0
009520,2018,300968993833.0,269877919698.0,122732582737.0
009520,2019,288697939148.0,262101784677.0,129016969825.0
009520,2020,255399800061.0,233918902495.0,130303408273.0
009520,2021,323878359080.0,296194510395.0,156334135241.0
